"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"01610","WORCESTER, MA",,"G",8887,"G",70659,"G",294853,344,"WORCESTER","MA","WORCESTER"
"01611","CHERRY VALLEY, MA",,"G",247,"G",1649,"G",7558,29,"CHERRY VALLEY","MA","WORCESTER"
"01612","PAXTON, MA",,"G",889,"G",4736,"G",21478,69,"PAXTON","MA","WORCESTER"
"01613","WORCESTER, MA",,"G",353,"G",5678,"G",21771,27,"WORCESTER","MA","WORCESTER"
"01614","WORCESTER, MA","A","D",0,"D",0,"D",0,2,"WORCESTER","MA","WORCESTER"
"01615","WORCESTER, MA",,"G",635,"G",11860,"G",38233,11,"WORCESTER","MA","WORCESTER"
"01653","WORCESTER, MA","E","D",0,"D",0,"D",0,4,"WORCESTER","MA","WORCESTER"
"01655","WORCESTER, MA","B","S",0,"H",791,"H",3052,9,"WORCESTER","MA","WORCESTER"
"01701","FRAMINGHAM, MA",,"G",28557,"G",483046,"G",1945435,1151,"FRAMINGHAM","MA","MIDDLESEX"
"01702","FRAMINGHAM, MA",,"G",14048,"H",220190,"G",956822,827,"FRAMINGHAM","MA","MIDDLESEX"
"01703","FRAMINGHAM, MA",,"G",17,"G",170,"G",785,6,"FRAMINGHAM","MA","MIDDLESEX"
"01704","FRAMINGHAM, MA","A","S",0,"H",102,"H",398,3,"FRAMINGHAM","MA","MIDDLESEX"
"01718","VILLAGE OF NAGOG WOODS, MA","A","D",0,"D",0,"D",0,2,"VILLAGE OF NAGOG WOODS","MA","MIDDLESEX"
"01719","BOXBOROUGH, MA",,"H",4430,"H",122425,"H",531412,135,"BOXBOROUGH","MA","MIDDLESEX"
"01720","ACTON, MA",,"G",7889,"G",102085,"G",424194,716,"ACTON","MA","MIDDLESEX"
"01721","ASHLAND, MA",,"G",4619,"G",44669,"G",186442,385,"ASHLAND","MA","MIDDLESEX"
"01730","BEDFORD, MA",,"G",16584,"G",382842,"G",1470909,544,"BEDFORD","MA","MIDDLESEX"
"01731","HANSCOM AFB, MA",,"H",828,"H",19347,"H",71386,37,"HANSCOM AFB","MA","MIDDLESEX"
"01740","BOLTON, MA",,"G",789,"G",10115,"G",46011,121,"BOLTON","MA","WORCESTER"
"01741","CARLISLE, MA",,"G",459,"G",6005,"G",28050,102,"CARLISLE","MA","MIDDLESEX"
"01742","CONCORD, MA",,"G",9876,"H",156247,"H",630038,766,"CONCORD","MA","MIDDLESEX"
"01745","FAYVILLE, MA",,"H",157,"H",2572,"H",10317,18,"FAYVILLE","MA","WORCESTER"
"01746","HOLLISTON, MA",,"H",6833,"H",95410,"H",397779,373,"HOLLISTON","MA","MIDDLESEX"
"01747","HOPEDALE, MA",,"G",1401,"G",17155,"G",77327,140,"HOPEDALE","MA","WORCESTER"
"01748","HOPKINTON, MA",,"G",12444,"G",423915,"G",1524371,421,"HOPKINTON","MA","MIDDLESEX"
"01749","HUDSON, MA",,"G",7265,"G",78664,"G",341370,522,"HUDSON","MA","MIDDLESEX"
"01752","MARLBOROUGH, MA",,"G",31238,"G",660868,"G",2431821,1354,"MARLBOROUGH","MA","MIDDLESEX"
"01754","MAYNARD, MA",,"G",2317,"H",44299,"H",189027,263,"MAYNARD","MA","MIDDLESEX"
"01756","MENDON, MA",,"G",1048,"G",7733,"G",34263,143,"MENDON","MA","WORCESTER"
"01757","MILFORD, MA",,"G",14961,"G",207487,"G",838202,764,"MILFORD","MA","WORCESTER"
"01760","NATICK, MA",,"G",21329,"G",314006,"G",1219957,1319,"NATICK","MA","MIDDLESEX"
"01770","SHERBORN, MA",,"H",471,"G",5056,"G",23905,107,"SHERBORN","MA","MIDDLESEX"
"01772","SOUTHBOROUGH, MA",,"G",7081,"G",148189,"G",564311,331,"SOUTHBOROUGH","MA","WORCESTER"
"01773","LINCOLN, MA",,"G",1264,"G",15625,"G",71965,139,"LINCOLN","MA","MIDDLESEX"
"01775","STOW, MA",,"G",1087,"G",9810,"G",47215,156,"STOW","MA","MIDDLESEX"
"01776","SUDBURY, MA",,"G",6516,"G",99007,"G",393990,509,"SUDBURY","MA","MIDDLESEX"
"01778","WAYLAND, MA",,"G",3156,"G",29959,"G",131018,349,"WAYLAND","MA","MIDDLESEX"
"01784","WOODVILLE, MA",,"G",29,"G",241,"G",987,4,"WOODVILLE","MA","MIDDLESEX"
"01801","WOBURN, MA",,"G",41544,"G",622959,"G",2571208,2025,"WOBURN","MA","MIDDLESEX"
"01803","BURLINGTON, MA",,"G",40448,"G",831122,"G",3235786,1470,"BURLINGTON","MA","MIDDLESEX"
"01805","BURLINGTON, MA","H","D",0,"D",0,"D",0,12,"BURLINGTON","MA","MIDDLESEX"
"01810","ANDOVER, MA",,"G",29952,"G",603180,"G",2354694,1038,"ANDOVER","MA","ESSEX"
"01812","ANDOVER, MA","A","D",0,"D",0,"D",0,1,"ANDOVER","MA","ESSEX"
"01815","WOBURN, MA","A","D",0,"D",0,"D",0,1,"WOBURN","MA","MIDDLESEX"
"01821","BILLERICA, MA",,"G",14615,"G",259437,"G",1066690,685,"BILLERICA","MA","MIDDLESEX"
"01824","CHELMSFORD, MA",,"G",19083,"G",292836,"G",1239775,800,"CHELMSFORD","MA","MIDDLESEX"
"01826","DRACUT, MA",,"G",4282,"G",36985,"G",173560,544,"DRACUT","MA","MIDDLESEX"
"01827","DUNSTABLE, MA",,"G",142,"G",1009,"G",5237,46,"DUNSTABLE","MA","MIDDLESEX"
"01830","HAVERHILL, MA",,"G",7099,"G",58731,"G",251734,532,"HAVERHILL","MA","ESSEX"
"01831","HAVERHILL, MA",,"G",152,"G",1983,"G",6999,13,"HAVERHILL","MA","ESSEX"
"01832","HAVERHILL, MA",,"G",4521,"H",41978,"G",179410,291,"HAVERHILL","MA","ESSEX"
"01833","GEORGETOWN, MA",,"G",1924,"G",16813,"G",77809,193,"GEORGETOWN","MA","ESSEX"
"01834","GROVELAND, MA",,"G",863,"G",9117,"G",38133,114,"GROVELAND","MA","ESSEX"
"01835","HAVERHILL, MA",,"G",5303,"G",56812,"G",231590,286,"HAVERHILL","MA","ESSEX"
"01840","LAWRENCE, MA",,"G",5529,"G",38933,"G",166523,332,"LAWRENCE","MA","ESSEX"
"01841","LAWRENCE, MA",,"G",6300,"G",66705,"G",274885,358,"LAWRENCE","MA","ESSEX"
"01842","LAWRENCE, MA",,"G",202,"G",3010,"G",13487,23,"LAWRENCE","MA","ESSEX"
"01843","LAWRENCE, MA",,"G",8642,"G",99663,"G",395320,427,"LAWRENCE","MA","ESSEX"
"01844","METHUEN, MA",,"G",15574,"G",142765,"G",599752,900,"METHUEN","MA","ESSEX"
"01845","NORTH ANDOVER, MA",,"G",14397,"G",165980,"G",714954,864,"NORTH ANDOVER","MA","ESSEX"
"01850","LOWELL, MA",,"G",1448,"G",7474,"G",30657,102,"LOWELL","MA","MIDDLESEX"
"01851","LOWELL, MA",,"G",7658,"G",111730,"G",446235,427,"LOWELL","MA","MIDDLESEX"
"01852","LOWELL, MA",,"G",11660,"G",102268,"G",411463,727,"LOWELL","MA","MIDDLESEX"
"01853","LOWELL, MA",,"H",1013,"H",22470,"H",95061,18,"LOWELL","MA","MIDDLESEX"
"01854","LOWELL, MA",,"G",6801,"G",72837,"G",328539,296,"LOWELL","MA","MIDDLESEX"
"01860","MERRIMAC, MA",,"G",522,"G",4265,"G",18042,79,"MERRIMAC","MA","ESSEX"
"01862","NORTH BILLERICA, MA",,"G",8268,"G",111214,"G",456626,383,"NORTH BILLERICA","MA","MIDDLESEX"
"01863","NORTH CHELMSFORD, MA",,"G",2666,"G",34000,"G",154623,225,"NORTH CHELMSFORD","MA","MIDDLESEX"
"01864","NORTH READING, MA",,"G",6455,"G",132458,"G",476346,504,"NORTH READING","MA","MIDDLESEX"
"01865","NUTTING LAKE, MA","A","D",0,"D",0,"D",0,2,"NUTTING LAKE","MA","MIDDLESEX"
"01866","PINEHURST, MA",,"G",19,"G",117,"G",850,6,"PINEHURST","MA","MIDDLESEX"
"01867","READING, MA",,"H",7619,"H",88517,"H",309539,517,"READING","MA","MIDDLESEX"
"01876","TEWKSBURY, MA",,"G",13741,"G",207499,"G",819618,707,"TEWKSBURY","MA","MIDDLESEX"
"01879","TYNGSBORO, MA",,"G",3734,"G",31156,"G",134640,308,"TYNGSBORO","MA","MIDDLESEX"
"01880","WAKEFIELD, MA",,"G",12713,"G",205384,"G",778137,878,"WAKEFIELD","MA","MIDDLESEX"
"01885","WEST BOXFORD, MA","B","S",0,"G",206,"G",1234,10,"WEST BOXFORD","MA","ESSEX"
"01886","WESTFORD, MA",,"G",9750,"G",229720,"G",872777,577,"WESTFORD","MA","MIDDLESEX"
"01887","WILMINGTON, MA",,"G",16794,"G",284497,"G",1047378,782,"WILMINGTON","MA","MIDDLESEX"
"01888","WOBURN, MA",,"G",215,"G",4435,"G",18237,16,"WOBURN","MA","MIDDLESEX"
"01889","NORTH READING, MA","A","D",0,"D",0,"D",0,2,"NORTH READING","MA","MIDDLESEX"
"01890","WINCHESTER, MA",,"G",7019,"G",80572,"G",362806,571,"WINCHESTER","MA","MIDDLESEX"
"01901","LYNN, MA",,"G",6316,"G",63567,"G",242413,279,"LYNN","MA","ESSEX"
"01902","LYNN, MA",,"G",3512,"G",28364,"G",124900,389,"LYNN","MA","ESSEX"
"01903","LYNN, MA",,"G",55,"G",326,"G",1461,8,"LYNN","MA","ESSEX"
"01904","LYNN, MA",,"G",2304,"G",17709,"G",76905,274,"LYNN","MA","ESSEX"
"01905","LYNN, MA",,"H",3697,"H",34424,"H",151960,282,"LYNN","MA","ESSEX"
"01906","SAUGUS, MA",,"G",9574,"G",59712,"G",253471,761,"SAUGUS","MA","ESSEX"
"01907","SWAMPSCOTT, MA",,"G",2710,"G",18769,"G",84035,322,"SWAMPSCOTT","MA","ESSEX"
"01908","NAHANT, MA",,"G",344,"G",2083,"G",10168,54,"NAHANT","MA","ESSEX"
"01910","LYNN, MA","G","D",0,"D",0,"D",0,10,"LYNN","MA","ESSEX"
"01913","AMESBURY, MA",,"G",3844,"G",41151,"G",175992,402,"AMESBURY","MA","ESSEX"
"01915","BEVERLY, MA",,"G",21495,"G",267385,"G",1070890,1231,"BEVERLY","MA","ESSEX"
"01921","BOXFORD, MA",,"G",1092,"H",12738,"H",59095,134,"BOXFORD","MA","ESSEX"
"01922","BYFIELD, MA",,"H",589,"H",6883,"H",27953,64,"BYFIELD","MA","ESSEX"
"01923","DANVERS, MA",,"G",27814,"G",274653,"G",1139276,1092,"DANVERS","MA","ESSEX"
"01929","ESSEX, MA",,"G",1013,"G",9128,"G",46394,143,"ESSEX","MA","ESSEX"
"01930","GLOUCESTER, MA",,"H",9706,"H",124935,"H",503612,906,"GLOUCESTER","MA","ESSEX"
"01931","GLOUCESTER, MA",,"G",37,"G",226,"G",1015,13,"GLOUCESTER","MA","ESSEX"
"01936","HAMILTON, MA",,"G",141,"G",1049,"G",4319,18,"HAMILTON","MA","ESSEX"
"01937","HATHORNE, MA","B","D",0,"D",0,"D",0,4,"HATHORNE","MA","ESSEX"
"01938","IPSWICH, MA",,"G",4594,"G",54059,"G",256975,382,"IPSWICH","MA","ESSEX"
"01940","LYNNFIELD, MA",,"G",3565,"H",53304,"H",217721,372,"LYNNFIELD","MA","ESSEX"
"01944","MANCHESTER, MA",,"G",1425,"G",15672,"G",67301,186,"MANCHESTER","MA","ESSEX"
"01945","MARBLEHEAD, MA",,"G",3660,"G",30215,"G",134635,531,"MARBLEHEAD","MA","ESSEX"
"01949","MIDDLETON, MA",,"G",3435,"G",38149,"G",162448,287,"MIDDLETON","MA","ESSEX"
"01950","NEWBURYPORT, MA",,"G",10303,"G",109444,"G",472228,773,"NEWBURYPORT","MA","ESSEX"
"01951","NEWBURY, MA",,"G",452,"G",2546,"G",12451,80,"NEWBURY","MA","ESSEX"
"01952","SALISBURY, MA",,"G",2413,"G",21693,"G",108494,276,"SALISBURY","MA","ESSEX"
"01960","PEABODY, MA",,"G",23011,"G",252279,"G",1045399,1427,"PEABODY","MA","ESSEX"
"01961","PEABODY, MA",,"G",440,"G",4874,"G",19583,35,"PEABODY","MA","ESSEX"
"01965","PRIDES CROSSING, MA","E","D",0,"D",0,"D",0,11,"PRIDES CROSSING","MA","ESSEX"
"01966","ROCKPORT, MA",,"G",719,"G",5408,"G",26966,188,"ROCKPORT","MA","ESSEX"
"01969","ROWLEY, MA",,"H",2531,"H",25001,"H",108102,197,"ROWLEY","MA","ESSEX"
"01970","SALEM, MA",,"H",16568,"H",177979,"H",752060,1139,"SALEM","MA","ESSEX"
"01982","SOUTH HAMILTON, MA",,"G",838,"G",7202,"G",32558,145,"SOUTH HAMILTON","MA","ESSEX"
"01983","TOPSFIELD, MA",,"G",1899,"G",23180,"G",104752,254,"TOPSFIELD","MA","ESSEX"
"01984","WENHAM, MA",,"G",1560,"G",8312,"G",41570,85,"WENHAM","MA","ESSEX"
"01985","WEST NEWBURY, MA",,"G",511,"G",4636,"G",19501,74,"WEST NEWBURY","MA","ESSEX"
"02018","ACCORD, MA",,"G",72,"G",1665,"G",6499,5,"ACCORD","MA","PLYMOUTH"
"02019","BELLINGHAM, MA",,"G",6133,"G",55394,"G",231944,376,"BELLINGHAM","MA","NORFOLK"
"02020","BRANT ROCK, MA",,"H",215,"H",838,"H",3939,13,"BRANT ROCK","MA","PLYMOUTH"
"02021","CANTON, MA",,"G",22202,"G",396488,"G",1510806,918,"CANTON","MA","NORFOLK"
"02025","COHASSET, MA",,"G",2263,"G",16879,"G",73585,263,"COHASSET","MA","NORFOLK"
"02026","DEDHAM, MA",,"G",15101,"G",160678,"G",666745,881,"DEDHAM","MA","NORFOLK"
"02027","DEDHAM, MA",,"G",110,"G",1680,"G",7495,16,"DEDHAM","MA","NORFOLK"
"02030","DOVER, MA",,"H",443,"G",5509,"G",23864,113,"DOVER","MA","NORFOLK"
"02032","EAST WALPOLE, MA",,"G",2267,"G",21374,"G",90655,118,"EAST WALPOLE","MA","NORFOLK"
"02035","FOXBORO, MA",,"G",13247,"G",170014,"G",668281,620,"FOXBORO","MA","NORFOLK"
"02038","FRANKLIN, MA",,"G",14927,"G",178132,"G",722999,833,"FRANKLIN","MA","NORFOLK"
"02040","GREENBUSH, MA",,"G",22,"G",219,"G",1104,6,"GREENBUSH","MA","PLYMOUTH"
"02041","GREEN HARBOR, MA","C","D",0,"D",0,"D",0,9,"GREEN HARBOR","MA","PLYMOUTH"
"02043","HINGHAM, MA",,"G",12430,"G",147242,"G",579600,856,"HINGHAM","MA","PLYMOUTH"
"02044","HINGHAM, MA","A","D",0,"D",0,"D",0,1,"HINGHAM","MA","PLYMOUTH"
"02045","HULL, MA",,"G",925,"G",6023,"G",28888,150,"HULL","MA","PLYMOUTH"
"02047","HUMAROCK, MA",,"G",38,"G",262,"G",762,9,"HUMAROCK","MA","PLYMOUTH"
"02048","MANSFIELD, MA",,"G",11512,"H",191546,"H",872519,586,"MANSFIELD","MA","BRISTOL"
"02050","MARSHFIELD, MA",,"G",4622,"G",39907,"G",182099,513,"MARSHFIELD","MA","PLYMOUTH"
"02051","MARSHFIELD HILLS, MA",,"G",44,"H",187,"G",664,11,"MARSHFIELD HILLS","MA","PLYMOUTH"
"02052","MEDFIELD, MA",,"G",2268,"G",18626,"G",84219,308,"MEDFIELD","MA","NORFOLK"
"02053","MEDWAY, MA",,"G",2764,"G",29584,"G",122604,286,"MEDWAY","MA","NORFOLK"
"02054","MILLIS, MA",,"H",1340,"G",8771,"G",40919,187,"MILLIS","MA","NORFOLK"
"02056","NORFOLK, MA",,"G",1727,"G",16316,"G",71499,219,"NORFOLK","MA","NORFOLK"
"02059","NORTH MARSHFIELD, MA",,"G",17,"G",90,"G",400,6,"NORTH MARSHFIELD","MA","PLYMOUTH"
"02060","NORTH SCITUATE, MA",,"G",89,"G",1209,"G",6527,10,"NORTH SCITUATE","MA","PLYMOUTH"
"02061","NORWELL, MA",,"H",10532,"H",145334,"H",613797,577,"NORWELL","MA","PLYMOUTH"
"02062","NORWOOD, MA",,"G",24024,"G",369199,"G",1400554,1264,"NORWOOD","MA","NORFOLK"
"02065","OCEAN BLUFF, MA",,"G",16,"G",173,"G",904,4,"OCEAN BLUFF","MA","PLYMOUTH"
"02066","SCITUATE, MA",,"G",2352,"G",17423,"G",82314,350,"SCITUATE","MA","PLYMOUTH"
"02067","SHARON, MA",,"G",2533,"G",26873,"G",118060,386,"SHARON","MA","NORFOLK"
"02070","SHELDONVILLE, MA",,"H",27,"G",202,"G",903,5,"SHELDONVILLE","MA","NORFOLK"
"02071","SOUTH WALPOLE, MA",,"G",78,"G",619,"G",3756,18,"SOUTH WALPOLE","MA","NORFOLK"
"02072","STOUGHTON, MA",,"G",11239,"G",117516,"G",516938,864,"STOUGHTON","MA","NORFOLK"
"02081","WALPOLE, MA",,"G",6546,"G",69399,"G",287436,600,"WALPOLE","MA","NORFOLK"
"02090","WESTWOOD, MA",,"G",11293,"G",251473,"G",783664,448,"WESTWOOD","MA","NORFOLK"
"02093","WRENTHAM, MA",,"G",5729,"G",36013,"G",161424,412,"WRENTHAM","MA","NORFOLK"
"02108","BOSTON, MA",,"G",27077,"G",554272,"G",1841029,1141,"BOSTON","MA","SUFFOLK"
"02109","BOSTON, MA",,"G",59386,"G",1816946,"G",7002972,1308,"BOSTON","MA","SUFFOLK"
"02110","BOSTON, MA",,"G",50632,"G",1975350,"G",6461744,1766,"BOSTON","MA","SUFFOLK"
"02111","BOSTON, MA",,"H",33097,"H",781692,"H",2575485,901,"BOSTON","MA","SUFFOLK"
"02112","BOSTON, MA",,"G",425,"G",1505,"H",5551,9,"BOSTON","MA","SUFFOLK"
"02113","BOSTON, MA",,"G",1953,"H",15722,"H",70392,182,"BOSTON","MA","SUFFOLK"
"02114","BOSTON, MA",,"H",41099,"H",731634,"H",2997011,693,"BOSTON","MA","SUFFOLK"
"02115","BOSTON, MA",,"H",57619,"H",813572,"H",3299679,580,"BOSTON","MA","SUFFOLK"
"02116","BOSTON, MA",,"G",55884,"G",1406987,"G",5087332,1971,"BOSTON","MA","SUFFOLK"
"02117","BOSTON, MA","H","D",0,"D",0,"D",0,12,"BOSTON","MA","SUFFOLK"
"02118","BOSTON, MA",,"G",16625,"G",214423,"G",899492,773,"BOSTON","MA","SUFFOLK"
"02119","ROXBURY, MA",,"G",7149,"G",88825,"G",355708,424,"ROXBURY","MA","SUFFOLK"
"02120","ROXBURY CROSSING, MA",,"H",3487,"H",37394,"H",156266,159,"ROXBURY CROSSING","MA","SUFFOLK"
"02121","DORCHESTER, MA",,"G",1852,"G",13215,"G",58901,180,"DORCHESTER","MA","SUFFOLK"
"02122","DORCHESTER, MA",,"G",7077,"G",66023,"G",285657,498,"DORCHESTER","MA","SUFFOLK"
"02123","BOSTON, MA","C","D",0,"D",0,"D",0,5,"BOSTON","MA","SUFFOLK"
"02124","DORCHESTER CENTER, MA",,"G",5538,"G",47983,"G",197508,533,"DORCHESTER CENTER","MA","SUFFOLK"
"02125","DORCHESTER, MA",,"G",9174,"G",119576,"G",480252,449,"DORCHESTER","MA","SUFFOLK"
"02126","MATTAPAN, MA",,"G",1812,"G",14040,"G",59580,199,"MATTAPAN","MA","SUFFOLK"
"02127","BOSTON, MA",,"G",10080,"G",143962,"G",555917,640,"BOSTON","MA","SUFFOLK"
"02128","BOSTON, MA",,"G",22064,"G",264214,"G",1013540,719,"BOSTON","MA","SUFFOLK"
"02129","CHARLESTOWN, MA",,"G",8069,"G",126755,"G",545573,456,"CHARLESTOWN","MA","SUFFOLK"
"02130","JAMAICA PLAIN, MA",,"G",13806,"G",309393,"G",831803,639,"JAMAICA PLAIN","MA","SUFFOLK"
"02131","ROSLINDALE, MA",,"H",5320,"H",43831,"H",186039,408,"ROSLINDALE","MA","SUFFOLK"
"02132","WEST ROXBURY, MA",,"G",5940,"G",52062,"G",219232,499,"WEST ROXBURY","MA","SUFFOLK"
"02133","BOSTON, MA",,"H",23,"H",156,"H",664,7,"BOSTON","MA","SUFFOLK"
"02134","ALLSTON, MA",,"G",10189,"G",142955,"G",521627,525,"ALLSTON","MA","SUFFOLK"
"02135","BRIGHTON, MA",,"G",14994,"G",186990,"G",727495,717,"BRIGHTON","MA","SUFFOLK"
"02136","HYDE PARK, MA",,"G",4988,"G",49234,"G",204538,414,"HYDE PARK","MA","SUFFOLK"
"02137","READVILLE, MA",,"G",64,"G",851,"G",3915,10,"READVILLE","MA","SUFFOLK"
"02138","CAMBRIDGE, MA",,"H",47790,"H",616009,"H",2662120,1141,"CAMBRIDGE","MA","MIDDLESEX"
"02139","CAMBRIDGE, MA",,"G",46515,"G",1047885,"G",3990715,1062,"CAMBRIDGE","MA","MIDDLESEX"
"02140","CAMBRIDGE, MA",,"G",8700,"G",162515,"G",673616,493,"CAMBRIDGE","MA","MIDDLESEX"
"02141","CAMBRIDGE, MA",,"G",8975,"G",144295,"G",574883,456,"CAMBRIDGE","MA","MIDDLESEX"
"02142","CAMBRIDGE, MA",,"G",22468,"G",984005,"G",3185553,542,"CAMBRIDGE","MA","MIDDLESEX"
"02143","SOMERVILLE, MA",,"G",9293,"G",96409,"G",399403,606,"SOMERVILLE","MA","MIDDLESEX"
"02144","SOMERVILLE, MA",,"G",4506,"G",50652,"G",230674,431,"SOMERVILLE","MA","MIDDLESEX"
"02145","SOMERVILLE, MA",,"G",3876,"G",38707,"G",165214,336,"SOMERVILLE","MA","MIDDLESEX"
"02148","MALDEN, MA",,"G",12145,"G",113176,"G",476715,940,"MALDEN","MA","MIDDLESEX"
"02149","EVERETT, MA",,"G",11427,"G",138738,"G",555162,707,"EVERETT","MA","MIDDLESEX"
"02150","CHELSEA, MA",,"G",13574,"G",119579,"G",512049,681,"CHELSEA","MA","SUFFOLK"
"02151","REVERE, MA",,"G",6990,"G",47902,"G",200654,701,"REVERE","MA","SUFFOLK"
"02152","WINTHROP, MA",,"G",1512,"G",10513,"G",43300,255,"WINTHROP","MA","SUFFOLK"
"02153","MEDFORD, MA","B","S",0,"H",398,"H",1783,6,"MEDFORD","MA","MIDDLESEX"
"02155","MEDFORD, MA",,"G",18220,"G",223867,"G",937757,1150,"MEDFORD","MA","MIDDLESEX"
"02156","WEST MEDFORD, MA","B","D",0,"D",0,"D",0,3,"WEST MEDFORD","MA","MIDDLESEX"
"02163","BOSTON, MA",,"H",341,"H",3060,"H",12959,30,"BOSTON","MA","SUFFOLK"
"02169","QUINCY, MA",,"G",28702,"G",390239,"G",1568838,1499,"QUINCY","MA","NORFOLK"
"02170","QUINCY, MA",,"G",17786,"G",70474,"G",294661,254,"QUINCY","MA","NORFOLK"
"02171","QUINCY, MA",,"H",11800,"H",243863,"H",799797,377,"QUINCY","MA","NORFOLK"
"02176","MELROSE, MA",,"G",5094,"G",51244,"G",216939,493,"MELROSE","MA","MIDDLESEX"
"02180","STONEHAM, MA",,"G",7181,"G",66261,"G",280774,617,"STONEHAM","MA","MIDDLESEX"
"02184","BRAINTREE, MA",,"G",27792,"G",337095,"G",1383300,1466,"BRAINTREE","MA","NORFOLK"
"02185","BRAINTREE, MA","B","S",0,"G",971,"G",4189,12,"BRAINTREE","MA","NORFOLK"
"02186","MILTON, MA",,"G",4505,"G",39877,"G",178960,414,"MILTON","MA","NORFOLK"
"02187","MILTON VILLAGE, MA",,"G",37,"G",522,"G",1881,7,"MILTON VILLAGE","MA","NORFOLK"
"02188","WEYMOUTH, MA",,"G",3330,"G",26184,"G",111773,302,"WEYMOUTH","MA","NORFOLK"
"02189","EAST WEYMOUTH, MA",,"G",5731,"G",79568,"G",331785,412,"EAST WEYMOUTH","MA","NORFOLK"
"02190","SOUTH WEYMOUTH, MA",,"G",7020,"G",89893,"G",358586,358,"SOUTH WEYMOUTH","MA","NORFOLK"
"02191","NORTH WEYMOUTH, MA",,"G",1059,"G",7069,"G",39919,120,"NORTH WEYMOUTH","MA","NORFOLK"
"02196","BOSTON, MA",,"G",2,"G",14,"G",343,5,"BOSTON","MA","SUFFOLK"
"02199","BOSTON, MA",,"G",19712,"H",687365,"H",2164996,256,"BOSTON","MA","SUFFOLK"
"02201","BOSTON, MA",,"G",15,"G",166,"G",714,4,"BOSTON","MA","SUFFOLK"
"02203","BOSTON, MA",,"G",49,"G",555,"G",2120,9,"BOSTON","MA","SUFFOLK"
"02205","BOSTON, MA",,"G",576,"G",4088,"G",16606,14,"BOSTON","MA","SUFFOLK"
"02210","BOSTON, MA",,"G",35232,"G",876120,"G",3674949,849,"BOSTON","MA","SUFFOLK"
"02211","BOSTON, MA","A","D",0,"D",0,"D",0,1,"BOSTON","MA","SUFFOLK"
"02212","BOSTON, MA","B","D",0,"D",0,"D",0,2,"BOSTON","MA","SUFFOLK"
"02215","BOSTON, MA",,"H",51391,"H",704451,"H",3067497,570,"BOSTON","MA","SUFFOLK"
"02217","BOSTON, MA","A","D",0,"D",0,"D",0,2,"BOSTON","MA","SUFFOLK"
"02222","BOSTON, MA",,"H",23,"H",169,"G",634,6,"BOSTON","MA","SUFFOLK"
"02228","EAST BOSTON, MA","A","D",0,"D",0,"D",0,1,"EAST BOSTON","MA","SUFFOLK"
"02238","CAMBRIDGE, MA","G","D",0,"D",0,"D",0,18,"CAMBRIDGE","MA","MIDDLESEX"
"02241","BOSTON, MA","A","D",0,"D",0,"D",0,1,"BOSTON","MA","SUFFOLK"
"02269","QUINCY, MA",,"G",1320,"G",31328,"G",96721,18,"QUINCY","MA","NORFOLK"
"02283","BOSTON, MA","B","D",0,"D",0,"D",0,4,"BOSTON","MA","SUFFOLK"
"02297","BOSTON, MA","A","D",0,"D",0,"D",0,1,"BOSTON","MA","SUFFOLK"
"02301","BROCKTON, MA",,"G",24400,"G",237265,"G",989014,1315,"BROCKTON","MA","PLYMOUTH"
"02302","BROCKTON, MA",,"H",6192,"G",70092,"G",305437,353,"BROCKTON","MA","PLYMOUTH"
"02303","BROCKTON, MA","E","S",0,"H",5046,"H",22747,11,"BROCKTON","MA","PLYMOUTH"
"02304","BROCKTON, MA","A","D",0,"D",0,"D",0,2,"BROCKTON","MA","PLYMOUTH"
"02305","BROCKTON, MA","B","D",0,"D",0,"D",0,4,"BROCKTON","MA","PLYMOUTH"
"02322","AVON, MA",,"G",5295,"G",67514,"G",270021,232,"AVON","MA","NORFOLK"
"02324","BRIDGEWATER, MA",,"G",5145,"G",42300,"G",189626,472,"BRIDGEWATER","MA","PLYMOUTH"
"02325","BRIDGEWATER, MA",,"G",19,"G",103,"G",445,3,"BRIDGEWATER","MA","PLYMOUTH"
"02327","BRYANTVILLE, MA",,"G",136,"G",175,"G",743,8,"BRYANTVILLE","MA","PLYMOUTH"
"02330","CARVER, MA",,"G",1179,"G",9839,"G",44757,166,"CARVER","MA","PLYMOUTH"
"02331","DUXBURY, MA",,"G",161,"G",1280,"G",5987,35,"DUXBURY","MA","PLYMOUTH"
"02332","DUXBURY, MA",,"G",2057,"G",20322,"G",90669,299,"DUXBURY","MA","PLYMOUTH"
"02333","EAST BRIDGEWATER, MA",,"G",2085,"G",15798,"G",70670,247,"EAST BRIDGEWATER","MA","PLYMOUTH"
"02334","EASTON, MA",,"G",234,"G",1917,"G",8273,22,"EASTON","MA","BRISTOL"
"02337","ELMWOOD, MA","A","D",0,"D",0,"D",0,2,"ELMWOOD","MA","PLYMOUTH"
"02338","HALIFAX, MA",,"G",938,"G",6722,"G",32000,107,"HALIFAX","MA","PLYMOUTH"
"02339","HANOVER, MA",,"G",7056,"G",58866,"G",258991,618,"HANOVER","MA","PLYMOUTH"
"02340","HANOVER, MA","A","D",0,"D",0,"D",0,2,"HANOVER","MA","PLYMOUTH"
"02341","HANSON, MA",,"G",1248,"G",9331,"G",42764,167,"HANSON","MA","PLYMOUTH"
